Date,SP500,VIXCLS,DJIA,HY_BOND_IDX
2024-09-06,5593.1875,21.038807,40447.105,616.3776
2024-09-09,5551.3467,22.327456,40203.887,616.4165
2024-09-10,5550.4155,21.551634,40316.293,617.4822
2024-09-11,5549.547,20.93969,40404.523,619.22437
2024-09-12,5565.9126,19.966248,40574.12,620.9992
2024-09-13,5586.937,19.178938,40737.76,622.54785
2024-09-16,5613.3096,18.463385,40914.797,624.294
2024-09-17,5631.9087,18.28962,41030.164,626.05054
2024-09-18,5643.159,18.47809,41067.438,626.798
2024-09-19,5647.9375,19.011251,41024.4,626.59674
2024-09-20,5681.023,18.375547,41220.484,627.05176
2024-09-23,5705.3813,18.075922,41346.316,627.17737
2024-09-24,5729.3438,17.79041,41467.863,627.4034
2024-09-25,5751.53,17.384565,41608.527,627.8147
2024-09-26,5765.2744,17.337769,41647.99,627.57544
2024-09-27,5779.5874,17.281599,41706.74,627.3688
2024-09-30,5779.5034,17.846823,41688.043,627.33234
2024-10-01,5787.5664,18.056921,41711.957,626.87787
2024-10-02,5770.7188,19.273613,41569.74,626.48956
2024-10-03,5766.9575,19.800001,41527.664,625.8764
2024-10-04,5753.8975,20.909962,41388.85,624.82513
2024-10-07,5768.014,21.025404,41431.707,623.374
2024-10-08,5749.7427,22.725452,41207.92,621.31854
2024-10-09,5758.169,22.936972,41222.867,619.8375
2024-10-10,5779.3003,22.811495,41350.953,618.7684
2024-10-11,5795.0522,22.729544,41444.188,618.0757
2024-10-14,5817.95,22.337454,41622.434,617.74304
2024-10-15,5847.906,21.705484,41851.863,617.86084
2024-10-16,5855.881,21.735653,41919.727,618.06683
2024-10-17,5876.6743,21.172665,42103.24,618.70807
2024-10-18,5896.0566,20.808018,42248.234,618.75525
2024-10-21,5919.419,20.153957,42407.246,619.16016
2024-10-22,5929.4307,20.234467,42395.855,618.0836
2024-10-23,5935.553,20.218779,42382.965,616.99475
2024-10-24,5922.7344,20.781664,42217.31,615.443
2024-10-25,5912.4883,20.909208,42109.33,614.3855
2024-10-28,5893.25,21.537739,41917.617,613.1345
2024-10-29,5887.071,21.56944,41855.355,612.0902
2024-10-30,5884.028,21.337053,41824.582,611.38525
2024-10-31,5872.7705,21.623291,41726.766,610.6543
2024-11-01,5835.4775,23.090412,41420.008,609.19806
2024-11-04,5828.062,23.443357,41321.582,606.82434
2024-11-05,5811.5806,23.47114,41245.504,606.61035
2024-11-06,5819.6465,22.635729,41384.016,607.2546
2024-11-07,5881.8037,20.257328,41924.69,608.2211
2024-11-08,5931.651,18.310265,42380.906,610.5994
2024-11-11,5972.744,17.076363,42759.094,612.7166
2024-11-12,6007.2437,16.444298,43045.973,614.3082
2024-11-13,6033.725,16.32997,43165.633,614.1038
2024-11-14,6056.419,16.101091,43254.24,613.57684
2024-11-15,6062.6655,16.23837,43222.54,612.5769
2024-11-18,6043.4126,17.235525,43012.426,611.2691
2024-11-19,6031.334,17.379398,42938.168,610.4076
2024-11-20,6014.188,17.735727,42846.402,609.93555
2024-11-21,6000.0786,18.27913,42742.867,609.4745
2024-11-22,5999.709,18.334684,42785.25,609.1927
2024-11-25,6015.9946,17.591347,42975.582,609.4015
2024-11-26,6032.7354,16.637043,43240.04,611.29645
2024-11-27,6056.1504,15.981457,43489.453,612.69226
2024-11-29,6070.788,15.66404,43645.75,614.1335
2024-12-02,6090.362,15.162187,43841.023,615.9785
2024-12-03,6106.517,14.883531,43966.2,617.53143
2024-12-04,6119.151,14.841054,44032.32,618.4429
2024-12-05,6130.8047,14.815065,44123.0,619.62585
2024-12-06,6136.472,14.953682,44130.09,620.32605
2024-12-09,6145.696,14.719348,44153.586,621.2321
2024-12-10,6139.6255,15.375694,44014.984,621.42206
2024-12-11,6134.6226,15.736356,43887.58,621.1962
2024-12-12,6139.462,15.706591,43818.062,621.0572
2024-12-13,6137.433,15.9966955,43675.625,620.24066
2024-12-16,6137.0205,16.15166,43546.99,619.0263
2024-12-17,6131.6104,16.53634,43403.582,618.0828
2024-12-18,6118.5234,17.25763,43201.383,616.9129
2024-12-19,6014.539,23.050957,42214.242,612.7075
2024-12-20,5981.0903,24.576138,41841.117,608.22125
2024-12-23,5998.6973,22.818897,41997.375,606.8186
2024-12-24,6019.4727,21.15652,42177.246,606.42145
2024-12-26,6057.2246,18.89482,42508.402,607.0675
2024-12-27,6076.4224,17.744967,42700.46,607.8994
2024-12-30,6074.775,17.695265,42685.19,607.79663
2024-12-31,6052.9966,18.228062,42531.215,607.8613
2025-01-02,6033.237,18.548183,42403.637,607.3873
2025-01-03,6008.876,18.985765,42245.73,607.0002
2025-01-06,6002.812,18.42099,42251.49,606.45886
2025-01-07,6002.132,18.135426,42249.906,606.13666
2025-01-08,5987.3047,18.869938,42105.406,605.02344
2025-01-09,5980.7373,19.11343,42056.645,604.33856
2025-01-10,5975.155,19.406185,42016.754,603.7627
2025-01-13,5949.5073,20.42835,41779.188,602.0343
2025-01-14,5938.321,20.77629,41690.434,600.53284
2025-01-15,5933.4497,20.673347,41700.527,599.439
2025-01-16,5958.971,19.078539,42023.418,600.75385
2025-01-17,5969.857,18.383148,42220.652,602.19366
2025-01-21,5992.3896,17.62094,42473.418,603.7588
2025-01-22,6023.636,16.698696,42796.65,605.884
2025-01-23,6054.7183,16.330744,43027.383,607.25183
2025-01-24,6088.8535,16.17785,43243.332,607.9581
2025-01-27,6114.091,16.104736,43380.86,608.5455
2025-01-28,6107.1343,17.41356,43344.094,609.041
2025-01-29,6124.102,17.445438,43480.35,609.53815
2025-01-30,6131.6777,17.730068,43535.684,609.8321
2025-01-31,6145.0977,17.493172,43675.523,610.5611
2025-02-03,6145.035,17.75609,43686.605,610.7255
2025-02-04,6124.6313,18.8864,43554.31,610.48694
2025-02-05,6125.569,18.748909,43607.727,610.78143
2025-02-06,6135.6875,17.955864,43781.8,612.2462
2025-02-07,6144.853,17.476273,43886.41,613.506
2025-02-10,6137.517,17.853294,43804.75,613.7286
2025-02-11,6142.6216,17.671272,43797.516,613.8354
2025-02-12,6145.67,17.728247,43775.824,613.7
2025-02-13,6148.2246,17.853418,43706.95,612.7935
2025-02-14,6160.867,17.326033,43786.617,613.28186
2025-02-18,6169.6216,16.845182,43847.473,614.1861
2025-02-19,6174.9634,16.916372,43834.074,614.2852
2025-02-20,6182.756,16.870554,43847.383,614.5088
2025-02-21,6181.2285,17.036304,43771.43,614.6926
2025-02-24,6146.792,18.28935,43459.1,614.73737
2025-02-25,6116.9272,19.256952,43216.25,614.7468
2025-02-26,6088.371,19.859953,43058.473,615.58765
2025-02-27,6067.9126,20.024715,42957.586,616.7596
2025-02-28,6030.0703,21.194025,42708.83,617.1905
2025-03-03,6025.5615,20.909828,42771.12,618.50745
2025-03-04,5985.116,22.25884,42539.3,619.3519
2025-03-05,5943.788,23.492193,42247.168,619.10913
2025-03-06,5935.2065,23.466139,42215.51,619.1485
2025-03-07,5894.583,24.929592,41930.863,618.4624
2025-03-10,5882.522,24.961813,41898.59,617.7847
2025-03-11,5817.292,27.049555,41471.707,616.8982
2025-03-12,5772.733,27.816107,41189.5,615.2951
2025-03-13,5754.9683,27.060545,41134.035,614.6379
2025-03-14,5718.8716,26.871914,40933.34,614.39984
2025-03-17,5722.8794,25.196161,41066.312,615.1664
2025-03-18,5732.578,23.583075,41245.086,616.4701
2025-03-19,5720.602,23.233995,41228.65,617.32294
2025-03-20,5730.603,22.039488,41383.746,618.93835
2025-03-21,5733.189,21.405994,41447.035,620.2547
2025-03-24,5739.085,20.913462,41489.188,621.0945
2025-03-25,5767.9146,19.871296,41686.188,621.4037
2025-03-26,5790.386,19.215195,41823.805,621.8622
2025-03-27,5793.5537,19.546183,41800.55,621.4369
2025-03-28,5791.9253,19.95285,41744.336,620.472
2025-03-31,5750.5693,21.496315,41431.867,619.6939
2025-04-01,5724.051,22.426363,41290.812,619.31714
2025-04-02,5710.2534,22.651487,41258.203,619.4632
2025-04-03,5708.1934,22.609184,41314.64,620.0045
2025-04-04,5612.248,26.613892,40599.965,618.6759
2025-04-07,5407.3125,35.935535,38965.953,612.9481
2025-04-08,5263.4907,42.037006,37828.617,605.3132
2025-04-09,5117.5034,47.955227,36783.633,597.96344
2025-04-10,5212.1724,41.936768,37789.504,598.1987
2025-04-11,5208.341,42.15948,37837.47,598.0993
2025-04-14,5254.3413,40.309765,38287.613,598.21747
2025-04-15,5337.4146,35.966663,39030.805,601.4405
2025-04-16,5396.9736,33.16953,39518.105,605.0717
2025-04-17,5403.1924,32.74857,39537.656,607.58014
2025-04-21,5421.3936,31.29534,39592.4,608.9772
2025-04-22,5368.1353,32.874115,39084.426,607.17163
2025-04-23,5361.4736,32.02994,39050.87,606.65436
2025-04-24,5367.334,30.558538,39152.543,607.18744
2025-04-25,5401.569,28.584433,39430.17,610.077
2025-04-28,5437.1343,26.764297,39678.664,612.90796
2025-04-29,5461.51,25.930792,39803.094,615.5665
2025-04-30,5498.607,25.015965,39989.176,618.07605
2025-05-01,5526.889,24.898111,40070.582,619.6225
2025-05-02,5557.022,24.979708,40121.77,619.7888
2025-05-05,5610.19,24.285763,40355.477,619.82886
2025-05-06,5636.692,24.553764,40405.242,619.1266
2025-05-07,5641.7515,25.21406,40323.805,618.4109
2025-05-08,5657.391,24.940056,40405.24,618.4022
2025-05-09,5679.822,24.414886,40545.875,618.13257
2025-05-12,5696.2007,23.86693,40662.582,618.1636
2025-05-13,5757.778,21.813421,41142.29,618.9235
2025-05-14,5803.8813,20.653736,41435.57,619.7335
2025-05-15,5837.721,20.28559,41577.97,619.61456
2025-05-16,5871.4907,19.618618,41760.305,620.17194
2025-05-19,5907.5527,18.981804,41956.008,620.9527
2025-05-20,5931.56,19.073795,42043.28,621.3123
2025-05-21,5949.0674,19.18519,42088.027,621.14294
2025-05-22,5931.915,20.818611,41798.94,619.218
2025-05-23,5924.4287,21.365732,41652.137,618.0173
2025-05-27,5898.436,22.574364,41406.633,616.9054
2025-05-28,5917.179,21.392504,41601.33,617.9456
2025-05-29,5920.374,21.063366,41657.375,618.72034
2025-05-30,5925.9097,20.68278,41743.156,620.0196
2025-06-02,5934.4263,20.158617,41849.51,621.41626
2025-06-03,5945.5986,19.85082,41923.71,622.34515
2025-06-04,5962.7544,19.362354,42031.516,623.3289
2025-06-05,5974.022,18.967712,42106.066,624.97424
2025-06-06,5974.984,19.325953,42059.3,625.5563
2025-06-09,6000.5444,18.866808,42174.523,625.5127
2025-06-10,6012.8174,18.808632,42213.03,625.6629
2025-06-11,6028.076,18.594732,42293.273,626.0148
2025-06-12,6035.9595,18.58086,42338.117,626.6551
2025-06-13,6039.9053,18.793406,42372.645,627.5414
2025-06-16,6018.2373,20.376778,42119.055,626.93866
2025-06-17,6027.346,20.461693,42116.406,626.5132
2025-06-18,6009.172,21.63949,41920.457,626.38745
2025-06-19,6009.3203,21.574041,41901.434,626.325
2025-06-20,5996.6836,22.467127,41767.64,626.23254
2025-06-23,6000.976,22.235918,41781.77,626.5403
2025-06-24,6015.582,21.643703,41909.715,627.7027
2025-06-25,6050.3843,20.106108,42232.844,629.8621
2025-06-26,6078.36,19.019592,42461.27,631.83984
2025-06-27,6105.584,18.246082,42686.566,633.87
2025-06-30,6134.9272,17.787186,42903.74,635.10974
2025-07-01,6159.3843,17.643377,43086.48,636.7306
2025-07-02,6180.975,17.671867,43260.816,637.66064
2025-07-03,6205.204,17.702438,43415.953,638.29736
2025-07-07,6233.3115,17.696644,43591.895,638.4924
2025-07-08,6241.9756,18.551153,43561.008,637.7749
2025-07-09,6255.426,18.658405,43585.277,636.8701
2025-07-10,6273.7163,18.228828,43705.324,636.9786
2025-07-11,6291.0137,17.90837,43833.24,637.2187
2025-07-14,6296.6396,18.151314,43821.97,636.5581
2025-07-15,6298.33,18.593624,43779.562,635.938
2025-07-16,6293.8022,18.991774,43673.65,634.7848
2025-07-17,6295.5244,18.982958,43650.9,634.34283
2025-07-18,6305.377,18.614384,43719.8,634.3104
2025-07-21,6310.3086,18.321785,43752.773,634.709
2025-07-22,6312.3545,18.177973,43774.957,635.50665
2025-07-23,6318.5884,17.987082,43837.234,636.47046
2025-07-24,6341.046,17.37416,44020.977,637.31036
2025-07-25,6355.411,17.150852,44087.42,637.9085
2025-07-28,6373.5664,16.78858,44195.99,638.7904
2025-07-29,6386.1255,16.72648,44234.793,639.20483
2025-07-30,6385.0386,17.06422,44190.566,639.97705
2025-07-31,6388.359,17.13364,44156.05,640.0914
2025-08-01,6377.061,17.784798,43993.188,640.1263
2025-08-04,6330.3706,19.659557,43601.223,640.30096
2025-08-05,6332.357,19.175333,43656.96,641.0995
2025-08-06,6325.5503,19.20265,43626.902,641.98566
2025-08-07,6334.292,18.701185,43690.08,643.06006
2025-08-08,6338.9688,18.429218,43702.363,644.00226
2025-08-11,6359.331,17.68233,43811.883,644.71295
2025-08-12,6362.998,17.847374,43757.984,645.14105
2025-08-13,6388.0293,17.134659,43899.027,645.6456
2025-08-14,6411.9204,16.552422,44071.69,646.89264
2025-08-15,6429.8823,16.506536,44157.668,647.2565
2025-08-18,6440.0967,16.646473,44195.113,647.0054
2025-08-19,6449.25,16.710638,44227.39,646.72595
2025-08-20,6448.25,17.016773,44209.14,646.4977
2025-08-21,6445.031,17.228588,44205.61,646.3135
2025-08-22,6434.045,17.85221,44129.316,645.607
2025-08-25,6455.045,16.832136,44402.824,646.53107
2025-08-26,6457.572,16.695114,44491.85,647.068
2025-08-27,6464.3438,16.477291,44605.348,647.7349
2025-08-28,6470.515,16.425549,44696.14,648.3399
2025-08-29,6480.669,16.18082,44809.684,649.142
2025-09-02,6479.8096,16.616909,44792.453,649.22314
2025-09-03,6465.6133,17.794937,44626.613,648.37836
2025-09-04,6464.977,17.91027,44607.33,648.2933
2025-09-05,6476.8076,17.349108,44741.28,649.3637
2025-09-08,6479.0967,16.950449,44815.152,651.019
2025-09-09,6482.6646,16.599836,44899.5,652.9744
2025-09-10,6491.8037,16.47128,44981.13,654.25726
2025-09-11,6496.0474,16.513437,44998.582,655.7148
2025-09-12,6514.907,16.157772,45152.01,657.3882
2025-09-15,6528.9326,16.163654,45199.914,658.34064
2025-09-16,6539.6006,16.559612,45191.48,659.3446
2025-09-17,6546.188,17.151518,45125.867,659.8261
2025-09-18,6561.2964,17.285074,45152.957,659.86444
2025-09-19,6578.1675,17.403946,45190.082,659.776
2025-09-22,6599.1187,17.329346,45279.277,659.7347
2025-09-23,6616.8784,17.597576,45324.184,659.42865
2025-09-24,6624.94,17.969002,45315.496,659.25476
2025-09-25,6633.3276,18.07095,45321.566,658.59674
2025-09-26,6631.725,18.47884,45239.15,657.6539
2025-09-29,6645.499,17.954592,45336.6,657.2774
2025-09-30,6646.4526,17.93573,45369.812,657.4637
2025-10-01,6651.41,17.93868,45420.684,657.4131
